# 3-Component Decay Chain Output
# Input parameters:
#   Half-life A (h): 1.97
#   Half-life B (h): 9.91
#   Na0: 100.0  Nb0: 0.0  Nc0: 0.0
#   tfinal (h): 50.0
#
# t(h)    NA        NB        NC        Total
28.1300   0.005030   17.442515   82.552455   100.000000
28.1400   0.005012   17.430337   82.564651   100.000000
28.1500   0.004994   17.418167   82.576838   100.000000
28.1600   0.004977   17.406006   82.589017   100.000000
28.1700   0.004959   17.393853   82.601187   100.000000
28.1800   0.004942   17.381709   82.613349   100.000000
28.1900   0.004925   17.369573   82.625502   100.000000
28.2000   0.004907   17.357446   82.637647   100.000000
28.2100   0.004890   17.345327   82.649783   100.000000
28.2200   0.004873   17.333216   82.661911   100.000000
28.2300   0.004856   17.321114   82.674030   100.000000
28.2400   0.004839   17.309020   82.686141   100.000000
28.2500   0.004822   17.296935   82.698244   100.000000
28.2600   0.004805   17.284858   82.710338   100.000000
28.2700   0.004788   17.272789   82.722423   100.000000
28.2800   0.004771   17.260729   82.734500   100.000000
28.2900   0.004754   17.248677   82.746569   100.000000
28.3000   0.004738   17.236633   82.758629   100.000000
28.3100   0.004721   17.224598   82.770681   100.000000
28.3200   0.004704   17.212571   82.782724   100.000000
28.3300   0.004688   17.200553   82.794759   100.000000
28.3400   0.004671   17.188543   82.806786   100.000000
28.3500   0.004655   17.176541   82.818804   100.000000
28.3600   0.004639   17.164547   82.830814   100.000000
28.3700   0.004622   17.152562   82.842815   100.000000
28.3800   0.004606   17.140585   82.854808   100.000000
28.3900   0.004590   17.128617   82.866793   100.000000
28.4000   0.004574   17.116657   82.878769   100.000000
28.4100   0.004558   17.104705   82.890737   100.000000
28.4200   0.004542   17.092761   82.902697   100.000000
28.4300   0.004526   17.080826   82.914648   100.000000
28.4400   0.004510   17.068899   82.926591   100.000000
28.4500   0.004494   17.056980   82.938526   100.000000
28.4600   0.004478   17.045070   82.950452   100.000000
28.4700   0.004463   17.033168   82.962370   100.000000
28.4800   0.004447   17.021274   82.974279   100.000000
28.4900   0.004431   17.009388   82.986180   100.000000
28.5000   0.004416   16.997511   82.998073   100.000000
28.5100   0.004400   16.985642   83.009958   100.000000
28.5200   0.004385   16.973781   83.021834   100.000000
28.5300   0.004369   16.961928   83.033702   100.000000
28.5400   0.004354   16.950084   83.045562   100.000000
28.5500   0.004339   16.938248   83.057414   100.000000
28.5600   0.004323   16.926420   83.069257   100.000000
28.5700   0.004308   16.914600   83.081092   100.000000
28.5800   0.004293   16.902789   83.092918   100.000000
28.5900   0.004278   16.890985   83.104737   100.000000
28.6000   0.004263   16.879190   83.116547   100.000000
28.6100   0.004248   16.867403   83.128349   100.000000
28.6200   0.004233   16.855624   83.140142   100.000000
28.6300   0.004218   16.843854   83.151928   100.000000
28.6400   0.004203   16.832092   83.163705   100.000000
28.6500   0.004189   16.820337   83.175474   100.000000
28.6600   0.004174   16.808591   83.187235   100.000000
28.6700   0.004159   16.796853   83.198987   100.000000
28.6800   0.004145   16.785124   83.210732   100.000000
28.6900   0.004130   16.773402   83.222468   100.000000
28.7000   0.004116   16.761689   83.234196   100.000000
28.7100   0.004101   16.749983   83.245915   100.000000
28.7200   0.004087   16.738286   83.257627   100.000000
28.7300   0.004072   16.726597   83.269330   100.000000
28.7400   0.004058   16.714916   83.281026   100.000000
28.7500   0.004044   16.703244   83.292713   100.000000
28.7600   0.004030   16.691579   83.304391   100.000000
28.7700   0.004015   16.679922   83.316062   100.000000
28.7800   0.004001   16.668274   83.327725   100.000000
28.7900   0.003987   16.656634   83.339379   100.000000
28.8000   0.003973   16.645001   83.351025   100.000000
28.8100   0.003959   16.633377   83.362664   100.000000
28.8200   0.003945   16.621761   83.374294   100.000000
28.8300   0.003932   16.610153   83.385915   100.000000
28.8400   0.003918   16.598553   83.397529   100.000000
28.8500   0.003904   16.586961   83.409135   100.000000
28.8600   0.003890   16.575377   83.420733   100.000000
28.8700   0.003877   16.563801   83.432322   100.000000
28.8800   0.003863   16.552234   83.443903   100.000000
28.8900   0.003849   16.540674   83.455477   100.000000
28.9000   0.003836   16.529122   83.467042   100.000000
28.9100   0.003822   16.517579   83.478599   100.000000
28.9200   0.003809   16.506043   83.490148   100.000000
28.9300   0.003796   16.494515   83.501689   100.000000
28.9400   0.003782   16.482996   83.513222   100.000000
28.9500   0.003769   16.471484   83.524747   100.000000
28.9600   0.003756   16.459981   83.536264   100.000000
28.9700   0.003743   16.448485   83.547772   100.000000
28.9800   0.003729   16.436997   83.559273   100.000000
28.9900   0.003716   16.425518   83.570766   100.000000
29.0000   0.003703   16.414046   83.582251   100.000000
29.0100   0.003690   16.402582   83.593727   100.000000
29.0200   0.003677   16.391127   83.605196   100.000000
29.0300   0.003664   16.379679   83.616657   100.000000
29.0400   0.003652   16.368239   83.628109   100.000000
29.0500   0.003639   16.356807   83.639554   100.000000
29.0600   0.003626   16.345384   83.650990   100.000000
29.0700   0.003613   16.333968   83.662419   100.000000
29.0800   0.003601   16.322560   83.673840   100.000000
29.0900   0.003588   16.311160   83.685253   100.000000
29.1000   0.003575   16.299767   83.696657   100.000000
29.1100   0.003563   16.288383   83.708054   100.000000
29.1200   0.003550   16.277007   83.719443   100.000000
29.1300   0.003538   16.265639   83.730824   100.000000
29.1400   0.003525   16.254278   83.742197   100.000000
29.1500   0.003513   16.242926   83.753562   100.000000
29.1600   0.003501   16.231581   83.764919   100.000000
29.1700   0.003488   16.220244   83.776268   100.000000
29.1800   0.003476   16.208915   83.787609   100.000000
29.1900   0.003464   16.197594   83.798942   100.000000
29.2000   0.003452   16.186281   83.810267   100.000000
29.2100   0.003440   16.174976   83.821585   100.000000
29.2200   0.003427   16.163678   83.832894   100.000000
29.2300   0.003415   16.152389   83.844196   100.000000
29.2400   0.003403   16.141107   83.855490   100.000000
29.2500   0.003392   16.129833   83.866775   100.000000
29.2600   0.003380   16.118567   83.878053   100.000000
29.2700   0.003368   16.107309   83.889323   100.000000
29.2800   0.003356   16.096058   83.900586   100.000000
29.2900   0.003344   16.084816   83.911840   100.000000
29.3000   0.003332   16.073581   83.923086   100.000000
29.3100   0.003321   16.062354   83.934325   100.000000
29.3200   0.003309   16.051135   83.945556   100.000000
29.3300   0.003297   16.039924   83.956779   100.000000
29.3400   0.003286   16.028720   83.967994   100.000000
29.3500   0.003274   16.017525   83.979201   100.000000
29.3600   0.003263   16.006337   83.990400   100.000000
29.3700   0.003251   15.995157   84.001592   100.000000
29.3800   0.003240   15.983984   84.012776   100.000000
29.3900   0.003228   15.972820   84.023952   100.000000
29.4000   0.003217   15.961663   84.035120   100.000000
29.4100   0.003206   15.950514   84.046280   100.000000
29.4200   0.003195   15.939373   84.057433   100.000000
29.4300   0.003183   15.928239   84.068578   100.000000
29.4400   0.003172   15.917113   84.079715   100.000000
29.4500   0.003161   15.905995   84.090844   100.000000
29.4600   0.003150   15.894885   84.101965   100.000000
29.4700   0.003139   15.883782   84.113079   100.000000
29.4800   0.003128   15.872687   84.124185   100.000000
29.4900   0.003117   15.861600   84.135283   100.000000
29.5000   0.003106   15.850521   84.146373   100.000000
29.5100   0.003095   15.839449   84.157456   100.000000
29.5200   0.003084   15.828385   84.168531   100.000000
29.5300   0.003073   15.817329   84.179598   100.000000
29.5400   0.003063   15.806280   84.190658   100.000000
29.5500   0.003052   15.795239   84.201709   100.000000
29.5600   0.003041   15.784206   84.212753   100.000000
29.5700   0.003030   15.773180   84.223790   100.000000
29.5800   0.003020   15.762162   84.234818   100.000000
29.5900   0.003009   15.751152   84.245839   100.000000
29.6000   0.002999   15.740149   84.256852   100.000000
29.6100   0.002988   15.729154   84.267858   100.000000
29.6200   0.002978   15.718167   84.278855   100.000000
29.6300   0.002967   15.707187   84.289846   100.000000
29.6400   0.002957   15.696215   84.300828   100.000000
29.6500   0.002946   15.685251   84.311803   100.000000
29.6600   0.002936   15.674294   84.322770   100.000000
29.6700   0.002926   15.663345   84.333729   100.000000
29.6800   0.002915   15.652404   84.344681   100.000000
29.6900   0.002905   15.641470   84.355625   100.000000
29.7000   0.002895   15.630543   84.366562   100.000000
29.7100   0.002885   15.619625   84.377491   100.000000
29.7200   0.002875   15.608714   84.388412   100.000000
29.7300   0.002864   15.597810   84.399325   100.000000
29.7400   0.002854   15.586914   84.410231   100.000000
29.7500   0.002844   15.576026   84.421130   100.000000
29.7600   0.002834   15.565145   84.432020   100.000000
29.7700   0.002824   15.554272   84.442903   100.000000
29.7800   0.002815   15.543407   84.453779   100.000000
29.7900   0.002805   15.532548   84.464647   100.000000
29.8000   0.002795   15.521698   84.475507   100.000000
29.8100   0.002785   15.510855   84.486360   100.000000
29.8200   0.002775   15.500020   84.497205   100.000000
29.8300   0.002765   15.489192   84.508043   100.000000
29.8400   0.002756   15.478372   84.518873   100.000000
29.8500   0.002746   15.467559   84.529695   100.000000
29.8600   0.002736   15.456754   84.540510   100.000000
29.8700   0.002727   15.445956   84.551317   100.000000
29.8800   0.002717   15.435166   84.562117   100.000000
29.8900   0.002708   15.424383   84.572909   100.000000
29.9000   0.002698   15.413608   84.583694   100.000000
29.9100   0.002689   15.402840   84.594471   100.000000
29.9200   0.002679   15.392080   84.605241   100.000000
29.9300   0.002670   15.381327   84.616003   100.000000
29.9400   0.002660   15.370582   84.626758   100.000000
29.9500   0.002651   15.359844   84.637505   100.000000
29.9600   0.002642   15.349114   84.648244   100.000000
29.9700   0.002633   15.338391   84.658976   100.000000
29.9800   0.002623   15.327676   84.669701   100.000000
29.9900   0.002614   15.316968   84.680418   100.000000
30.0000   0.002605   15.306268   84.691127   100.000000
30.0100   0.002596   15.295575   84.701830   100.000000
30.0200   0.002587   15.284889   84.712524   100.000000
30.0300   0.002578   15.274211   84.723211   100.000000
30.0400   0.002568   15.263540   84.733891   100.000000
30.0500   0.002559   15.252877   84.744563   100.000000
30.0600   0.002550   15.242221   84.755228   100.000000
30.0700   0.002542   15.231573   84.765885   100.000000
30.0800   0.002533   15.220932   84.776535   100.000000
30.0900   0.002524   15.210299   84.787178   100.000000
30.1000   0.002515   15.199672   84.797813   100.000000
30.1100   0.002506   15.189054   84.808440   100.000000
30.1200   0.002497   15.178442   84.819060   100.000000
30.1300   0.002488   15.167838   84.829673   100.000000
30.1400   0.002480   15.157242   84.840279   100.000000
30.1500   0.002471   15.146653   84.850876   100.000000
30.1600   0.002462   15.136071   84.861467   100.000000
30.1700   0.002454   15.125496   84.872050   100.000000
30.1800   0.002445   15.114929   84.882626   100.000000
30.1900   0.002436   15.104369   84.893194   100.000000
30.2000   0.002428   15.093817   84.903755   100.000000
30.2100   0.002419   15.083272   84.914309   100.000000
30.2200   0.002411   15.072734   84.924855   100.000000
30.2300   0.002402   15.062204   84.935394   100.000000
30.2400   0.002394   15.051681   84.945925   100.000000
30.2500   0.002386   15.041165   84.956449   100.000000
30.2600   0.002377   15.030657   84.966966   100.000000
30.2700   0.002369   15.020156   84.977475   100.000000
30.2800   0.002360   15.009662   84.987977   100.000000
30.2900   0.002352   14.999176   84.998472   100.000000
30.3000   0.002344   14.988697   85.008960   100.000000
30.3100   0.002336   14.978225   85.019440   100.000000
30.3200   0.002327   14.967760   85.029912   100.000000
30.3300   0.002319   14.957303   85.040378   100.000000
30.3400   0.002311   14.946853   85.050836   100.000000
30.3500   0.002303   14.936410   85.061287   100.000000
30.3600   0.002295   14.925975   85.071730   100.000000
30.3700   0.002287   14.915547   85.082166   100.000000
30.3800   0.002279   14.905126   85.092595   100.000000
30.3900   0.002271   14.894712   85.103017   100.000000
30.4000   0.002263   14.884306   85.113431   100.000000
30.4100   0.002255   14.873907   85.123838   100.000000
30.4200   0.002247   14.863515   85.134238   100.000000
30.4300   0.002239   14.853130   85.144631   100.000000
30.4400   0.002231   14.842753   85.155016   100.000000
30.4500   0.002223   14.832383   85.165394   100.000000
30.4600   0.002216   14.822020   85.175765   100.000000
30.4700   0.002208   14.811664   85.186128   100.000000
30.4800   0.002200   14.801315   85.196485   100.000000
30.4900   0.002192   14.790974   85.206834   100.000000
30.5000   0.002185   14.780640   85.217175   100.000000
30.5100   0.002177   14.770313   85.227510   100.000000
30.5200   0.002169   14.759993   85.237837   100.000000
30.5300   0.002162   14.749681   85.248158   100.000000
30.5400   0.002154   14.739375   85.258470   100.000000
30.5500   0.002147   14.729077   85.268776   100.000000
30.5600   0.002139   14.718786   85.279075   100.000000
30.5700   0.002132   14.708502   85.289366   100.000000
30.5800   0.002124   14.698226   85.299650   100.000000
30.5900   0.002117   14.687956   85.309927   100.000000
30.6000   0.002109   14.677694   85.320197   100.000000
30.6100   0.002102   14.667439   85.330460   100.000000
